GPU TFLOPS,Normalized Model,Model FLOPs,Latency (ms),Average Tensor Size (MB),Max Tensor Size (MB),Number of Parameters,Speed (steps/sec),Step Time (s),GPU (temp),Model (temp),GPU/Model,Model/GPU,Number of Tensors,Index File Size,Meta File Size,Weight File Size,Graph File Size,Event File Size
9.526,0.07703780477,2343835089,0.3,0.07176148551,0.5625,2633658,8.506596565,0.117555828,P100,custom4,,0.0327343958,140,14.82,2.32,20.12,4.69,8.27
9.526,0.07703780477,2343835089,0.3,0.07176148551,0.5625,2633658,7.991317749,0.125135808,P100,custom4,,0.0327343958,140,14.82,2.32,20.12,4.69,8.27
9.526,0.07703780477,2343835089,0.3,0.07176148551,0.5625,2633658,8.396598816,0.119095841,P100,custom4,,0.0327343958,140,14.82,2.32,20.12,4.69,8.27
9.526,0.07703780477,2343835089,0.3,0.07176148551,0.5625,2633658,8.507139206,0.117548329,P100,custom4,,0.0327343958,140,14.82,2.32,20.12,4.69,8.27
9.526,0.07703780477,2343835089,0.3,0.07176148551,0.5625,2633658,8.520931244,0.117358065,P100,custom4,,0.0327343958,140,14.82,2.32,20.12,4.69,8.27
9.526,0.07703780477,2343835089,0.3,0.07176148551,0.5625,2633658,8.551761627,0.116934971,P100,custom4,,0.0327343958,140,14.82,2.32,20.12,4.69,8.27
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.232980251,0.138255597,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.159316063,0.139678147,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.105890751,0.140728311,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.183849812,0.139201128,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.214893818,0.138602178,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,6.996669292,0.142925149,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,6.77968359,0.147499509,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.123395443,0.140382491,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.206431389,0.138764937,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.184682369,0.139184998,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.133215427,0.140189233,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.198049545,0.138926524,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.1027507169,2915531621,0.3,0.07609275369,0.5625,3391034,7.128687859,0.14027827,P100,custom5,,0.04366015679,170,17.94,2.78,25.9,5.6,9.9
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.236926079,0.308935075,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.24804163,0.307877827,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.069489241,0.325787101,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.268933773,0.305910144,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.180564165,0.314409629,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.117746592,0.320744477,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.172241688,0.315234493,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.193144798,0.313170891,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.167206049,0.315735694,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.218117714,0.310740653,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.159460068,0.316509777,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.308091164,0.30228913,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.430744489,10208089582,0.3,0.2059514434,2.25,11661610,3.128946304,0.319596408,P100,shakemid,,0.1830291067,216,22.39,4.01,89.03,7.54,14.45
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.226027489,0.191349931,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.26075983,0.19008661,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.214397907,0.191776696,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.304066181,0.188534601,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.13694191,0.194668349,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.238268852,0.190902764,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.262257099,0.190032524,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.278831959,0.189435846,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.284197807,0.189243483,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.302657604,0.188584682,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.242841721,0.190736256,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.041877747,0.198338804,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1489893754,3943594121,0.3,0.07851399694,0.5625,4610362,5.281276226,0.189348172,P100,custom6,,0.06330758254,224,23.61,3.61,35.22,7.24,12.83
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.291708946,0.233007413,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.189658165,0.238682957,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.201039791,0.238036308,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.125562668,0.242391179,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.286252975,0.233304008,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.286452293,0.23329316,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.283569336,0.233450172,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.236886501,0.236022372,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.239542484,0.235874509,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.082957268,0.244920516,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.261269569,0.234671847,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.297031879,0.232718776,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.1951960826,4970946221,0.3,0.07847356453,0.5625,5718842,4.241024017,0.23579211,P100,custom7,,0.08294143175,278,29.26,4.44,43.68,8.88,15.76
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.704893112,0.26991332,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.693801641,0.270723795,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.577709436,0.279508445,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.672390699,0.272302182,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.653672934,0.273697186,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.690273285,0.270982641,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.684679747,0.271394007,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.560014963,0.280897696,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.69197464,0.270857765,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.698399782,0.27038721,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.682033539,0.271589052,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.67527318,0.272088618,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.2361785951,5882144461,0.3,0.07513907497,0.5625,6421306,3.602854729,0.27755768,P100,custom8,,0.1003554506,326,34.36,5.18,49.05,10.34,18.35
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.765321732,0.128777665,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.795516014,0.128278872,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.703331947,0.129813957,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.770971298,0.128684042,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.857872963,0.127260902,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.843464375,0.127494682,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.382807255,0.135449832,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.994361877,0.125088158,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.705901623,0.129770668,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.703012943,0.129819333,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.538617611,0.132650315,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.772497177,0.128658779,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.001480562734,663908170,0.3,0.01339536394,0.140625,737418,7.847983837,0.127421261,P100,shake16,,0.0006291109499,210,21.03,3.91,5.64,7.35,14.08
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.245769978,0.235528539,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.238260269,0.235945868,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.239062309,0.235901227,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.113176346,0.24312111,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.251641273,0.235203286,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.184967518,0.238950481,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.237798214,0.235971594,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.291742325,0.233005601,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.2863307,0.233299778,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.129676342,0.242149727,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.293819904,0.232892861,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.295336723,0.232810619,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.2310560943,5768251646,0.3,0.1160000342,1.265625,6568282,4.296181202,0.232764856,P100,shake48,,0.09817883136,216,22.13,4.01,50.16,7.54,14.44
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.436048031,0.410500937,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.388613939,0.418652836,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.408522367,0.415192324,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.446396828,0.408764428,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.39550066,0.417449269,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.356471062,0.42436337,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.438165903,0.410144363,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.345353365,0.426374983,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.424469948,0.412461289,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.411535025,0.414673637,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.361737251,0.423417126,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.392803192,0.41791987,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.6870591242,15906945758,0.3,0.3215466605,3.515625,18206970,2.427014112,0.412028919,P100,shake80,,0.2919406306,216,22.42,4.01,138.98,7.54,14.43
9.526,0.06163024382,2001265989,0.3,,,2245690,10.69306946,0.09351851718,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.86883545,0.09200617717,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.75901604,0.09294530246,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.86337566,0.09205241826,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.77834415,0.09277862964,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.93703747,0.09143243797,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.95212841,0.09130645319,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.84944057,0.09217065097,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.76075935,0.09293024474,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.8988266,0.0917529966,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.83843136,0.09226427393,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.45346069,0.09566209982,P100,custom9,,0.02618751664,,,,,,
9.526,0.06163024382,2001265989,0.3,,,2245690,10.77363968,0.09281914281,P100,custom9,,0.02618751664,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.619897842,0.1779391776,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.645929813,0.1771187445,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.635036945,0.1774611258,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.707182884,0.1752177949,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.612438202,0.1781756812,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.490583897,0.1821299918,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.64291048,0.1772135148,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.661819458,0.1766216686,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.664144039,0.1765491826,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.667717934,0.1764378559,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.696069241,0.1755596636,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.603039265,0.1784745658,P100,custom10,,0.06982515105,,,,,,
9.526,0.1643279561,4284629525,0.3,,,4776890,5.468142509,0.1828774576,P100,custom10,,0.06982515105,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,6.012124538,0.1663305531,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.990254402,0.1669378181,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.960635185,0.1677673551,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.997023106,0.1667493992,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.764687061,0.1734699541,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.93038559,0.1686230996,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.969270229,0.1675246658,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.981444836,0.1671836868,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.859615803,0.1706596531,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.933185101,0.1685435366,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.903418541,0.1693933766,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.966955185,0.1675896616,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.1188709238,3273945570,0.3,,,3703818,5.776935577,0.1731021554,P100,shake small 32d,,0.05050984876,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.834318876,0.3528184526,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.83252573,0.3530418063,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.784162521,0.3591744348,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.844905615,0.3515055103,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.806505442,0.3563150048,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.828738928,0.3535144195,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.802246332,0.3568565649,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.854351521,0.3503422731,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.831805706,0.3531315718,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.812451601,0.3555616743,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.789572954,0.3584778088,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.831839323,0.3531273797,P100,shake mid 32d,,0.2354474624,,,,,,
9.526,0.5541069324,12950909250,0.3,,,14763562,2.823604584,0.3541572378,P100,shake mid 32d,,0.2354474624,,,,,,
