Normalized GPU,GPU TFLOPS,Normalized Model,Model FLOPs,Latency (ms),Average Tensor Size (MB),Max Tensor Size (MB),Number of Parameters,Speed (steps/sec),Step Time (s),GPU (temp),Model (temp),GPU/Model,Model/GPU
1,9.526,0.04099848816,1542543029,0.3,,,1451706,11.85632992,0.084343132,P100,custom3,0.4019318939,0.01742080713
1,9.526,0.04099848816,1542543029,0.3,,,1451706,10.91746521,0.091596353,P100,custom3,0.4019318939,0.01742080713
1,9.526,0.04099848816,1542543029,0.3,,,1451706,11.87290573,0.08422538,P100,custom3,0.4019318939,0.01742080713
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.31135273,0.120317358,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.417821884,0.118795576,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.439863205,0.118485333,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.523361206,0.117324607,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.519062996,0.117383802,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.542740822,0.11705845,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.37704277,0.119373868,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.506596565,0.117555828,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,7.991317749,0.125135808,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.396598816,0.119095841,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.507139206,0.117548329,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.520931244,0.117358065,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.07703780477,2343835089,0.3,,,2633658,8.551761627,0.116934971,P100,custom4,0.2603999441,0.0327343958
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.232980251,0.138255597,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.159316063,0.139678147,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.105890751,0.140728311,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.183849812,0.139201128,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.214893818,0.138602178,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,6.996669292,0.142925149,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,6.77968359,0.147499509,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.123395443,0.140382491,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.206431389,0.138764937,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.184682369,0.139184998,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.133215427,0.140189233,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.198049545,0.138926524,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.1027507169,2915531621,0.3,,,3391034,7.128687859,0.14027827,P100,custom5,0.2069744263,0.04366015679
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.236926079,0.308935075,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.24804163,0.307877827,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.069489241,0.325787101,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.268933773,0.305910144,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.180564165,0.314409629,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.117746592,0.320744477,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.172241688,0.315234493,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.193144798,0.313170891,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.167206049,0.315735694,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.218117714,0.310740653,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.159460068,0.316509777,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.308091164,0.30228913,P100,shakemid,0.05049917754,0.1830291067
1,9.526,0.430744489,10208089582,0.3,,,11661610,3.128946304,0.319596408,P100,shakemid,0.05049917754,0.1830291067
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.252577066,0.443935977,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.211069822,0.452269752,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.255709171,0.443319561,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.236259937,0.447175207,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.211784363,0.452123641,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.242702246,0.445890667,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.241036892,0.446222016,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.204989195,0.453516962,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.252756834,0.443900551,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.249999523,0.444444539,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.197183609,0.455128099,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.252702713,0.443911216,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1489893754,3943594121,0.3,,,4610362,2.244303942,0.445572447,K80,custom6,0.05785826358,0.1624952475
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.786564231,0.559733584,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.764783144,0.566641858,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.778690696,0.562211295,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.791554928,0.558174346,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.770513773,0.564807806,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.794423699,0.557281984,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.79624176,0.556717933,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.765581608,0.566385601,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.786681414,0.559696873,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.792325258,0.557934446,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.766345859,0.566140541,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.786755085,0.559673795,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.1951960826,4970946221,0.3,,,5718842,1.78548336,0.560072428,K80,custom7,0.04340838627,0.2079686361
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.521830797,0.657103275,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.505321026,0.664310126,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.525435925,0.655550314,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.506957531,0.663588707,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.526370764,0.655148817,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.510687947,0.661950075,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.54087007,0.648983986,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.513242602,0.660832572,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.526536465,0.655077702,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.508303642,0.662996476,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.522517681,0.656806822,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.511533618,0.661579728,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.2361785951,5882144461,0.3,,,6421306,1.527991056,0.654454093,K80,custom8,0.03481599108,0.2483007401
0,4.113,0.001480562734,663908170,0.3,,,737418,4.315175533,0.231740283,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.351917744,0.229783755,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.355074883,0.229617177,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.2016325,0.238002729,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.337063789,0.230570738,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.34094286,0.2303647,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.334887028,0.230686519,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.356991768,0.229516155,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.348404884,0.229969386,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.06568718,0.245960881,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.340705872,0.230377277,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.354028702,0.229672349,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.001480562734,663908170,0.3,,,737418,4.333805561,0.230744085,K80,shake16,0.4032469899,0.01732745746
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.642912149,0.608675273,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.63175106,0.612838578,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.648057699,0.606774872,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.632593036,0.61252252,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.650557518,0.605855894,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.62547648,0.615204226,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.656746745,0.603592555,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.626883864,0.614672026,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.653073072,0.604933936,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.634483933,0.611813906,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.658328056,0.603016994,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.631752253,0.61283813,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.2310560943,5768251646,0.3,,,6568282,1.664426446,0.600807565,K80,shake48,0.03574152548,0.2432595354
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.821312308,1.217563636,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.828626513,1.206816321,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.830891609,1.203526416,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.830009103,1.204806063,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.829051673,1.206197433,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.825652421,1.211163408,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.827834129,1.207971458,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.832086921,1.201797522,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.831203997,1.203074099,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.835648239,1.19667577,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.83992064,1.190588673,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.830042303,1.204757874,K80,shake80,0.005274704293,0.6920256185
0,4.113,0.6870591242,15906945758,0.3,,,18206970,0.833638549,1.19956065,K80,shake80,0.005274704293,0.6920256185
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.226027489,0.191349931,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.26075983,0.19008661,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.214397907,0.191776696,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.304066181,0.188534601,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.13694191,0.194668349,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.238268852,0.190902764,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.262257099,0.190032524,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.278831959,0.189435846,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.284197807,0.189243483,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.302657604,0.188584682,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.242841721,0.190736256,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.041877747,0.198338804,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1489893754,3943594121,0.3,,,4610362,5.281276226,0.189348172,P100,custom6,0.1498742379,0.06330758254
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.291708946,0.233007413,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.189658165,0.238682957,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.201039791,0.238036308,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.125562668,0.242391179,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.286252975,0.233304008,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.286452293,0.23329316,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.283569336,0.233450172,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.236886501,0.236022372,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.239542484,0.235874509,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.082957268,0.244920516,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.261269569,0.234671847,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.297031879,0.232718776,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.1951960826,4970946221,0.3,,,5718842,4.241024017,0.23579211,P100,custom7,0.1164072962,0.08294143175
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.704893112,0.26991332,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.693801641,0.270723795,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.577709436,0.279508445,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.672390699,0.272302182,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.653672934,0.273697186,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.690273285,0.270982641,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.684679747,0.271394007,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.560014963,0.280897696,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.69197464,0.270857765,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.698399782,0.27038721,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.682033539,0.271589052,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.67527318,0.272088618,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.2361785951,5882144461,0.3,,,6421306,3.602854729,0.27755768,P100,custom8,0.09650669891,0.1003554506
1,9.526,0.001480562734,663908170,0.3,,,737418,7.765321732,0.128777665,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.795516014,0.128278872,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.703331947,0.129813957,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.770971298,0.128684042,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.857872963,0.127260902,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.843464375,0.127494682,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.382807255,0.135449832,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.994361877,0.125088158,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.705901623,0.129770668,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.703012943,0.129819333,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.538617611,0.132650315,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.772497177,0.128658779,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.001480562734,663908170,0.3,,,737418,7.847983837,0.127421261,P100,shake16,0.9498190488,0.0006291109499
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.245769978,0.235528539,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.238260269,0.235945868,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.239062309,0.235901227,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.113176346,0.24312111,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.251641273,0.235203286,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.184967518,0.238950481,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.237798214,0.235971594,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.291742325,0.233005601,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.2863307,0.233299778,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.129676342,0.242149727,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.293819904,0.232892861,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.295336723,0.232810619,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.2310560943,5768251646,0.3,,,6568282,4.296181202,0.232764856,P100,shake48,0.09865030229,0.09817883136
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.436048031,0.410500937,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.388613939,0.418652836,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.408522367,0.415192324,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.446396828,0.408764428,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.39550066,0.417449269,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.356471062,0.42436337,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.438165903,0.410144363,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.345353365,0.426374983,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.424469948,0.412461289,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.411535025,0.414673637,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.361737251,0.423417126,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.392803192,0.41791987,P100,shake80,0.02808698145,0.2919406306
1,9.526,0.6870591242,15906945758,0.3,,,18206970,2.427014112,0.412028919,P100,shake80,0.02808698145,0.2919406306
